deweyClass,title,checktimes,years,months,days
005.2762,"Head first PHP MySQL",1,2013,7,31
005.133,"Python for Kids a playful introduction to programming",1,2013,7,31
005.133,"PHP a beginners guide",1,2013,7,31
005.133,"Sams teach yourself SQL in one hour a day",1,2013,7,31
005.71262,"Effective Java",1,2013,8,1
005.72,"Head first HTML5 programming building web apps with javascript",2,2013,8,1
004.165,"Programming the Raspberry Pi getting started with Python",1,2013,8,1
005.133,"Learning Python",1,2013,8,1
005.133,"PHP a beginners guide",1,2013,8,2
005.268,"HTML CSS JavaScript mobile development for dummies",1,2013,8,2
005.133,"Head first JavaScript",1,2013,8,2
005.133,"Head first Python",1,2013,8,2
005.117,"Programming in Objective C 2 0",1,2013,8,2
005.117,"Ruby on rails 3 tutorial learn Rails by example",1,2013,8,2
005.133,"Java for dummies",1,2013,8,2
005.133,"Learning Python",1,2013,8,3
005.71262,"JavaScript the missing manual",1,2013,8,3
005.2762,"Head first PHP MySQL",1,2013,8,3
004.165,"Programming the Raspberry Pi getting started with Python",1,2013,8,3
005.2762,"Learning JavaScript",1,2013,8,4
005.133,"Programming Ruby 1 9 the pragmatic programmers guide",1,2013,8,5
005.133,"Python for Kids a playful introduction to programming",1,2013,8,5
005.117,"Objective C for dummies",1,2013,8,5
005.2762,"Java all in one for dummies",1,2013,8,6
005.2762,"JavaScript the good parts",1,2013,8,6
005.133,"Sams teach yourself Java in 21 days covers Java 7 and Android",1,2013,8,6
005.133,"JavaScript the definitive guide",1,2013,8,6
005.7585,"Oracle DBA SQL quick reference",1,2013,8,6
005.133,"Beginning programming with Java for dummies",1,2013,8,6
005.117,"Practical object oriented design in Ruby an agile primer",1,2013,8,7
005.133,"Metaprogramming Ruby program like the Ruby pros",1,2013,8,7
005.133,"Learn Java for Android development",1,2013,8,8
005.117,"Practical object oriented design in Ruby an agile primer",1,2013,8,8
005.276,"Beginning ASP NET 4 in C and VB",1,2013,8,8
005.133,"Head first JavaScript",1,2013,8,8
005.72,"PHP for the Web",1,2013,8,8
005.7565,"Sams teach yourself SQL in 10 minutes",1,2013,8,9
005.133,"Beginning Ruby from novice to professional",1,2013,8,9
005.133,"Programming Ruby 1 9 the pragmatic programmers guide",1,2013,8,9
005.133,"Programming Ruby the pragmatic programmers guide",1,2013,8,9
005.133,"Python essential reference",1,2013,8,9
005.133,"Python for Kids a playful introduction to programming",1,2013,8,9
005.71262,"JavaScript jQuery the missing manual",1,2013,8,10
005.72,"Head first HTML5 programming building web apps with javascript",1,2013,8,10
001.942,"Exo Vaticana Petrus Romanus Project L U C I F E R and the Vaticans astonishing plan for the arrival of an alien savior",1,2013,8,10
005.72,"XML and PHP",1,2013,8,10
005.7565,"Sams teach yourself SQL in 10 minutes",1,2013,8,11
005.133,"Sams teach yourself SQL in one hour a day",1,2013,8,11
005.133,"Metaprogramming Ruby program like the Ruby pros",1,2013,8,11
005.2762,"Java all in one for dummies",1,2013,8,11
005.133,"Head first Java",1,2013,8,11
005.376,"Microsoft SQL Server 2005 for dummies",1,2013,8,12
005.72,"Head first HTML5 programming building web apps with javascript",1,2013,8,12
005.2762,"JavaScript a beginners guide",1,2013,8,12
005.2762,"Sams teach yourself JavaScript in 24 hours",1,2013,8,13
005.133,"Head first Java",1,2013,8,13
005.133,"Joe Celkos SQL for smarties advanced SQL programming",1,2013,8,13
005.276,"Java and SOAP",1,2013,8,13
005.133,"Python for Kids a playful introduction to programming",1,2013,8,13
005.118,"Sams teach yourself Visual C 2010 complete starter kit in 24 hours",1,2013,8,13
005.133,"Java for dummies",1,2013,8,13
005.133,"JavaScript the definitive guide",1,2013,8,14
005.133,"Sams teach yourself Java in 21 days covers Java 7 and Android",1,2013,8,14
005.133,"Metaprogramming Ruby program like the Ruby pros",1,2013,8,14
005.133,"Sams teach yourself Java in 21 days covers Java 7 and Android",1,2013,8,15
005.133,"Head first Java",1,2013,8,15
005.71262,"JavaScript jQuery the missing manual",1,2013,8,15
005.133,"Programming C 3 0",1,2013,8,15
005.133,Ruby,1,2013,8,15
005.276,"Pro Android web apps develop for Android using HTML5 CSS3 JavaScript",1,2013,8,16
005.133,"Metaprogramming Ruby program like the Ruby pros",1,2013,8,16
005.71262,"JavaScript jQuery the missing manual",1,2013,8,16
005.71262,"Sams teach yourself JavaScript in 24 hours",1,2013,8,16
004.165,"Programming the Raspberry Pi getting started with Python",1,2013,8,16
005.133,"Beginning C 2008 from novice to professional",1,2013,8,16
005.133,"Beginning Ruby from novice to professional",1,2013,8,17
005.2762,"Sams teach yourself JavaScript in 24 hours",1,2013,8,17
005.7565,"Sams teach yourself SQL in 10 minutes",1,2013,8,17
005.71262,"Effective Java",1,2013,8,17
005.72,"JavaScript and DHTML cookbook",1,2013,8,17
005.133,"JavaScript the definitive guide",1,2013,8,18
005.7565,"Sams teach yourself SQL in 10 minutes",1,2013,8,18
005.133,"Learn Java for Android development",1,2013,8,18
005.117,"Ruby on rails 3 tutorial learn Rails by example",1,2013,8,19
005.117,"Ruby programming language",1,2013,8,19
005.133,"Python for Kids a playful introduction to programming",1,2013,8,20
005.133,"Python for Kids a playful introduction to programming",1,2013,8,21
005.133,"Beginning programming with Java for dummies",1,2013,8,21
005.133,"Head first Java",1,2013,8,21
005.133,"Sams teach yourself Java in 21 days covers Java 7 and Android",1,2013,8,21
005.133,"Java for dummies",1,2013,8,21
005.133,"JavaScript the definitive guide",2,2013,8,21
005.133,"Head first Python",1,2013,8,22
005.71262,"JavaScript jQuery the missing manual",1,2013,8,22
001.942,"Exo Vaticana Petrus Romanus Project L U C I F E R and the Vaticans astonishing plan for the arrival of an alien savior",1,2013,8,22
005.1,"Practical programming an introduction to computer science using Python",1,2013,8,22
005.2762,"Head first PHP MySQL",1,2013,8,22
005.2762,"Java all in one for dummies",1,2013,8,22
005.133,"Learn Java for Android development",1,2013,8,22
005.7565,"Sams teach yourself SQL in 10 minutes",1,2013,8,22
005.133,"Beginning programming with Java for dummies",1,2013,8,23
005.133,"Python power the comprehensive guide",1,2013,8,23
005.71262,"JavaScript the missing manual",1,2013,8,23
005.133,"Sams teach yourself Java 6 in 21 days",1,2013,8,23
005.2762,"JavaScript the good parts",1,2013,8,23
005.2762,"Head first PHP MySQL",1,2013,8,24
005.133,"Python for Kids a playful introduction to programming",1,2013,8,24
004.165,"Programming the Raspberry Pi getting started with Python",1,2013,8,24
005.133,"Head first Java",1,2013,8,24
005.268,"HTML CSS JavaScript mobile development for dummies",1,2013,8,24
005.133,"Just enough C C programming",1,2013,8,24
005.133,"Learning C 3 0",1,2013,8,24
005.72,"Head first HTML5 programming building web apps with javascript",1,2013,8,24
005.1,"Practical programming an introduction to computer science using Python",1,2013,8,25
005.117,"Ruby on rails 3 tutorial learn Rails by example",1,2013,8,25
005.133,"Learning Python",1,2013,8,26
005.268,"HTML CSS JavaScript mobile development for dummies",1,2013,8,26
005.72,"Head first HTML5 programming building web apps with javascript",1,2013,8,27
005.7565,"Sams teach yourself SQL in 10 minutes",1,2013,8,27
005.7565,"Sams teach yourself SQL in 10 minutes",1,2013,8,28
005.133,"PHP a beginners guide",1,2013,8,28
005.133,"Hardcore Java",1,2013,8,28
005.133,"Head first Python",1,2013,8,28
005.133,"Beginning Ruby from novice to professional",1,2013,8,29
005.133,"Head first JavaScript",1,2013,8,29
005.71262,"Effective Java",1,2013,8,30
005.117,"Ruby on rails 3 tutorial learn Rails by example",1,2013,8,30
005.133,"Head first Python",1,2013,8,31
005.133,"JavaScript the definitive guide",1,2013,8,31
005.133,"Java for dummies",1,2013,9,1
005.117,"Practical object oriented design in Ruby an agile primer",1,2013,9,1
005.117,"Ruby programming language",1,2013,9,3
005.133,"Beginning programming with Java for dummies",1,2013,9,3
005.133,"Beginning Ruby from novice to professional",1,2013,9,3
005.133,"Head first Java",1,2013,9,3
005.2762,"JavaScript the good parts",1,2013,9,3
005.133,"Python for Kids a playful introduction to programming",1,2013,9,3
005.71262,"JavaScript jQuery the missing manual",1,2013,9,3
005.133,"Learning Python",1,2013,9,3
005.133,"Learning C 3 0",1,2013,9,4
005.2762,"JavaScript the good parts",1,2013,9,4
005.133,"Java for dummies",1,2013,9,4
005.276,"Pro Android web apps develop for Android using HTML5 CSS3 JavaScript",1,2013,9,4
005.133,"Beginning Ruby from novice to professional",1,2013,9,4
005.133,"Hardcore Java",1,2013,9,4
005.133,"Head first Java",1,2013,9,4
005.133,"Head first JavaScript",1,2013,9,4
005.72,"Head first HTML5 programming building web apps with javascript",1,2013,9,4
005.72,"MCAD MCSD self paced training kit Developing Web applications with Microsoft Visual Basic NET and Microsoft Visual C NET exams 70 305 and 70 315",1,2013,9,4
004.165,"Programming the Raspberry Pi getting started with Python",1,2013,9,5
005.1,"Practical programming an introduction to computer science using Python",1,2013,9,5
005.133,"Python for Kids a playful introduction to programming",1,2013,9,5
005.133,"Python for Kids a playful introduction to programming",2,2013,9,6
005.133,"Sams teach yourself Java in 21 days covers Java 7 and Android",1,2013,9,6
005.133,"JavaScript the definitive guide",1,2013,9,6
004.165,"Programming the Raspberry Pi getting started with Python",1,2013,9,6
005.133,"Beginning programming with Java for dummies",1,2013,9,6
005.71262,"Effective Java",1,2013,9,7
005.133,"Programming Ruby the pragmatic programmers guide",1,2013,9,7
005.7565,"Sams teach yourself SQL in 10 minutes",1,2013,9,7
005.2762,"Java all in one for dummies",1,2013,9,8
005.2762,"Sams teach yourself JavaScript in 24 hours",1,2013,9,9
005.7565,"Sams teach yourself SQL in 10 minutes",2,2013,9,9
005.71262,"JavaScript jQuery the missing manual",2,2013,9,9
005.268,"HTML CSS JavaScript mobile development for dummies",1,2013,9,9
005.133,"Learn Java for Android development",1,2013,9,9
005.133,"Learning Python",1,2013,9,9
005.133,"Java for dummies",1,2013,9,9
005.133,"JavaScript the definitive guide",1,2013,9,9
005.133,"Beginning programming with Java for dummies",1,2013,9,10
005.133,"Beginning Ruby from novice to professional",1,2013,9,11
005.133,"JavaScript the definitive guide",1,2013,9,11
005.2762,"PHP in a nutshell",1,2013,9,11
005.276,"Pro Android web apps develop for Android using HTML5 CSS3 JavaScript",1,2013,9,11
005.133,"Metaprogramming Ruby program like the Ruby pros",1,2013,9,11
004.165,"Programming the Raspberry Pi getting started with Python",1,2013,9,11
005.133,"Programming Ruby 1 9 the pragmatic programmers guide",1,2013,9,11
005.133,"Head first Java",1,2013,9,12
005.133,"art of Java",1,2013,9,12
005.133,"Learn Java for Android development",1,2013,9,12
005.133,"Learning Python",1,2013,9,13
005.7565,"Sams teach yourself SQL in 10 minutes",1,2013,9,13
005.133,"Head first Python",1,2013,9,13
005.133,"Sams teach yourself Java in 21 days covers Java 7 and Android",1,2013,9,13
005.276,"Java and SOAP",1,2013,9,13
005.133,"Visual C 2005 a developers notebook",1,2013,9,14
005.133,Ruby,1,2013,9,14
005.2762,"Learning PHP MySQL and JavaScript",1,2013,9,14
005.133,"Java for dummies",1,2013,9,14
005.133,"Beginning programming with Java for dummies",1,2013,9,14
005.133,"Beginning Ruby from novice to professional",1,2013,9,15
005.133,"Sams teach yourself Java 6 in 21 days",1,2013,9,16
005.71262,"Effective Java",1,2013,9,16
005.133,"JavaScript the definitive guide",1,2013,9,16
005.118,"Sams teach yourself Visual C 2010 complete starter kit in 24 hours",1,2013,9,16
005.117,"Practical object oriented design in Ruby an agile primer",1,2013,9,17
005.117,"Ruby programming language",1,2013,9,17
005.133,"Beginning Ruby from novice to professional",1,2013,9,17
005.133,"JavaScript the definitive guide",1,2013,9,17
005.71262,"JavaScript the missing manual",1,2013,9,17
005.2762,"JavaScript a beginners guide",1,2013,9,17
001.942,"Exo Vaticana Petrus Romanus Project L U C I F E R and the Vaticans astonishing plan for the arrival of an alien savior",1,2013,9,18
005.118,"Sams teach yourself Visual C 2010 complete starter kit in 24 hours",1,2013,9,18
005.2762,"Sams teach yourself PHP MySQL and Apache all in one",1,2013,9,18
005.133,"Head first Python",1,2013,9,18
005.133,"JavaScript the definitive guide",1,2013,9,18
005.133,"Head first Python",1,2013,9,19
005.133,"Java for dummies",1,2013,9,19
005.2762,"Java all in one for dummies",1,2013,9,19
005.133,"Python for Kids a playful introduction to programming",1,2013,9,19
005.71262,"JavaScript jQuery the missing manual",1,2013,9,19
004.165,"Programming the Raspberry Pi getting started with Python",1,2013,9,19
005.1,"Practical programming an introduction to computer science using Python",1,2013,9,20
005.117,"Objective C for dummies",1,2013,9,20
005.2762,"JavaScript a beginners guide",1,2013,9,20
005.133,"Sams teach yourself SQL in one hour a day",1,2013,9,20
005.72,"Head first HTML5 programming building web apps with javascript",1,2013,9,20
005.71262,"Effective Java",1,2013,9,21
005.71262,"JavaScript jQuery the missing manual",1,2013,9,21
005.2762,"JavaScript the good parts",1,2013,9,21
004.165,"Programming the Raspberry Pi getting started with Python",1,2013,9,21
005.133,"Sams teach yourself Java in 21 days covers Java 7 and Android",1,2013,9,21
005.133,"Beginning programming with Java for dummies",2,2013,9,21
005.133,"Programming Ruby 1 9 the pragmatic programmers guide",1,2013,9,21
005.133,"Python for Kids a playful introduction to programming",1,2013,9,21
005.71262,"JavaScript the missing manual",1,2013,9,22
005.133,Ruby,1,2013,9,23
005.133,"JavaScript the definitive guide",1,2013,9,23
005.133,"Beginning C 2008 from novice to professional",1,2013,9,23
004.165,"Programming the Raspberry Pi getting started with Python",1,2013,9,23
005.1,"Practical programming an introduction to computer science using Python",1,2013,9,23
005.117,"Ruby on rails 3 tutorial learn Rails by example",1,2013,9,23
005.133,"Python for Kids a playful introduction to programming",1,2013,9,24
005.71262,"JavaScript jQuery the missing manual",1,2013,9,24
005.2762,"Sams teach yourself JavaScript in 24 hours",1,2013,9,24
005.133,"Learning Python",1,2013,9,24
005.117,"Ruby on rails 3 tutorial learn Rails by example",1,2013,9,25
005.1,"Practical programming an introduction to computer science using Python",1,2013,9,26
005.133,"Learn Java for Android development",3,2013,9,26
005.71262,"Sams teach yourself JavaScript in 24 hours",1,2013,9,26
005.133,"Beginning Ruby from novice to professional",1,2013,9,26
005.133,"Head first JavaScript",1,2013,9,26
005.133,"JavaScript the definitive guide",1,2013,9,26
005.133,"Sams teach yourself Java in 21 days covers Java 7 and Android",1,2013,9,26
005.133,"Sams teach yourself Java in 21 days covers Java 7 and Android",1,2013,9,28
005.133,"Sams teach yourself SQL in one hour a day",1,2013,9,28
005.133,"Learning Python",1,2013,9,28
005.133,"PHP a beginners guide",1,2013,9,28
005.133,"Java for dummies",1,2013,9,28
005.133,"Beginning programming with Java for dummies",1,2013,9,28
005.133,"Beginning Ruby from novice to professional",1,2013,9,28
005.2762,"JavaScript a beginners guide",1,2013,9,29
005.133,"Python for Kids a playful introduction to programming",1,2013,9,29
005.71262,"JavaScript jQuery the missing manual",1,2013,9,29
005.71262,"JavaScript jQuery the missing manual",2,2013,9,30
005.2762,"JavaScript the good parts",1,2013,9,30
005.133,"Sams teach yourself Java in 21 days covers Java 7 and Android",1,2013,9,30
005.26,"Building iPhone apps with HTML CSS and JavaScript",1,2013,9,30
005.133,"Learn Java for Android development",1,2013,9,30
